subject,attn,block,object,occluder,rep,x,y
F128,on,3,hare,lower,8,794.799987792969,563.099975585938
F128,on,4,hare,complete,1,797,593.200012207031
F128,on,4,hare,complete,2,785.400024414062,566
F128,on,4,hare,complete,3,785.599975585938,561.5
F128,on,4,hare,complete,4,787.799987792969,580.200012207031
F128,on,4,hare,complete,5,791,566.700012207031
F128,on,4,hare,complete,6,782.200012207031,555.5
F128,on,4,hare,complete,7,785.200012207031,562.700012207031
F128,on,4,hare,complete,8,793.5,568.700012207031
F128,on,5,sportsCar,lower,1,774,555.599975585938
F128,on,5,sportsCar,lower,2,784.200012207031,567.5
F128,on,5,sportsCar,lower,3,785.400024414062,575.299987792969
F128,on,5,sportsCar,lower,4,783.900024414062,569.799987792969
F128,on,5,sportsCar,lower,5,785.299987792969,571.599975585938
F128,on,5,sportsCar,lower,6,776.599975585938,564.700012207031
F128,on,5,sportsCar,lower,7,789.799987792969,559.200012207031
F128,on,5,sportsCar,lower,8,788.5,578.900024414062
F128,on,6,bison,upper,1,779.299987792969,569.599975585938
F128,on,6,bison,upper,2,775.299987792969,560.299987792969
F128,on,6,bison,upper,3,787.099975585938,580
F128,on,6,bison,upper,4,787,579.900024414062
F128,on,6,bison,upper,5,784.299987792969,566.5
F128,on,6,bison,upper,6,780.299987792969,556.5
F128,on,6,bison,upper,7,779.299987792969,558.200012207031
F128,on,6,bison,upper,8,783.299987792969,563.5
F128,on,7,elephant,upper,1,779.5,582.700012207031
F128,on,7,elephant,upper,2,785.099975585938,570
F128,on,7,elephant,upper,3,787.599975585938,587.900024414062
F128,on,7,elephant,upper,4,803.200012207031,577.400024414062
F128,on,7,elephant,upper,5,810,578.5
F128,on,7,elephant,upper,6,811.099975585938,587.700012207031
F128,on,7,elephant,upper,7,797.799987792969,575.700012207031
F128,on,7,elephant,upper,8,780.700012207031,571.5
F128,on,8,jeep,upper,1,778.5,579.5
F128,on,8,jeep,upper,2,776.299987792969,570.900024414062
F128,on,8,jeep,upper,3,783.900024414062,572.5
F128,on,8,jeep,upper,4,784.299987792969,560.599975585938
F128,on,8,jeep,upper,5,791,574.599975585938
F128,on,8,jeep,upper,6,787.200012207031,546.599975585938
F128,on,8,jeep,upper,7,775.400024414062,557.200012207031
F128,on,8,jeep,upper,8,776.599975585938,560.200012207031
F128,on,9,bear,upper,1,778.799987792969,557.900024414062
F128,on,9,bear,upper,2,767.099975585938,554.5
F128,on,9,bear,upper,3,773,569.299987792969
F128,on,9,bear,upper,4,778.099975585938,566.200012207031
F128,on,9,bear,upper,5,779.299987792969,556.700012207031
F128,on,9,bear,upper,6,788.599975585938,558.400024414062
F128,on,9,bear,upper,7,783.200012207031,554.900024414062
F128,on,9,bear,upper,8,NaN,NaN
F128,on,10,bison,complete,1,786.200012207031,573.900024414062
F128,on,10,bison,complete,2,779.5,560
F128,on,10,bison,complete,3,786.099975585938,555.700012207031
F128,on,10,bison,complete,4,791.299987792969,556.599975585938
F128,on,10,bison,complete,5,774.599975585938,550.099975585938
F128,on,10,bison,complete,6,785.900024414062,553.200012207031
F128,on,10,bison,complete,7,781.900024414062,551.5
F128,on,10,bison,complete,8,778.200012207031,555.900024414062
F128,on,11,teapot,upper,1,779.599975585938,569.5
F128,on,11,teapot,upper,2,767.799987792969,548.799987792969
F128,on,11,teapot,upper,3,771.400024414062,553.900024414062
F128,on,11,teapot,upper,4,770.299987792969,555.599975585938
F128,on,11,teapot,upper,5,781.900024414062,567.799987792969
F128,on,11,teapot,upper,6,783,559.400024414062
F128,on,11,teapot,upper,7,779.299987792969,553.299987792969
F128,on,11,teapot,upper,8,785.5,558.599975585938
F128,on,12,lamp,complete,1,784.5,566.700012207031
F128,on,12,lamp,complete,2,774.900024414062,550.900024414062
F128,on,12,lamp,complete,3,768.299987792969,555
F128,on,12,lamp,complete,4,776.599975585938,562.099975585938
F128,on,12,lamp,complete,5,780.599975585938,560.599975585938
F128,on,12,lamp,complete,6,782.599975585938,560.799987792969
F128,on,12,lamp,complete,7,791.5,552.099975585938
F128,on,12,lamp,complete,8,782.200012207031,554.900024414062
F128,on,13,bear,lower,1,770.700012207031,550.700012207031
F128,on,13,bear,lower,2,775.700012207031,547.700012207031
F128,on,13,bear,lower,3,790.200012207031,554.700012207031
F128,on,13,bear,lower,4,773.5,559.900024414062
F128,on,13,bear,lower,5,773.299987792969,559.5
F128,on,13,bear,lower,6,777.900024414062,554.099975585938
F128,on,13,bear,lower,7,786,570.099975585938
F128,on,13,bear,lower,8,786.200012207031,565.900024414062
F128,on,14,elephant,complete,1,761.299987792969,539.900024414062
F128,on,14,elephant,complete,2,763.200012207031,535.5
F128,on,14,elephant,complete,3,773.599975585938,539.700012207031
F128,on,14,elephant,complete,4,773.599975585938,552.599975585938
F128,on,14,elephant,complete,5,775.200012207031,559.599975585938
F128,on,14,elephant,complete,6,778.299987792969,550.099975585938
F128,on,14,elephant,complete,7,780.599975585938,551.200012207031
F128,on,14,elephant,complete,8,761.900024414062,544.700012207031
F128,on,15,teapot,complete,1,755.200012207031,533.900024414062
F128,on,15,teapot,complete,2,767.900024414062,544.900024414062
F128,on,15,teapot,complete,3,765.700012207031,539.200012207031
F128,on,15,teapot,complete,4,764.900024414062,546.200012207031
F128,on,15,teapot,complete,5,767.900024414062,546.5
F128,on,15,teapot,complete,6,771.200012207031,547.099975585938
F128,on,15,teapot,complete,7,770.5,544.900024414062
F128,on,15,teapot,complete,8,762.700012207031,537.099975585938
F128,on,16,lamp,upper,1,770.400024414062,543.599975585938
F128,on,16,lamp,upper,2,770,535.200012207031
F128,on,16,lamp,upper,3,766.200012207031,539.200012207031
F128,on,16,lamp,upper,4,777.400024414062,539
F128,on,16,lamp,upper,5,785.599975585938,550
F128,on,16,lamp,upper,6,779.099975585938,546.200012207031
F128,on,16,lamp,upper,7,773.400024414062,539.700012207031
F128,on,16,lamp,upper,8,764.400024414062,530.900024414062
F128,on,17,lamp,lower,1,757,547.900024414062
F128,on,17,lamp,lower,2,773.400024414062,538.700012207031
F128,on,17,lamp,lower,3,778,542.200012207031
F128,on,17,lamp,lower,4,774.599975585938,548.200012207031
F128,on,17,lamp,lower,5,771.400024414062,548.700012207031
F128,on,17,lamp,lower,6,767.900024414062,539.299987792969
F128,on,17,lamp,lower,7,766,543.5
F128,on,17,lamp,lower,8,771.5,536.700012207031
F128,on,18,hare,upper,1,782.799987792969,553.5
F128,on,18,hare,upper,2,765.5,526.799987792969
F128,on,18,hare,upper,3,769.799987792969,536.400024414062
F128,on,18,hare,upper,4,772.799987792969,542.700012207031
F128,on,18,hare,upper,5,773.099975585938,544.799987792969
F128,on,18,hare,upper,6,777.299987792969,549.400024414062
F128,on,18,hare,upper,7,774.599975585938,549.299987792969
F128,on,18,hare,upper,8,777.400024414062,547.299987792969
F128,on,19,sportsCar,complete,1,758.200012207031,520
F128,on,19,sportsCar,complete,2,764.200012207031,532.200012207031
F128,on,19,sportsCar,complete,3,781.299987792969,533.099975585938
F128,on,19,sportsCar,complete,4,785.200012207031,547.5
F128,on,19,sportsCar,complete,5,783.299987792969,560.099975585938
F128,on,19,sportsCar,complete,6,779.200012207031,552.200012207031
F128,on,19,sportsCar,complete,7,773.700012207031,540.299987792969
F128,on,19,sportsCar,complete,8,767.900024414062,531
F128,on,20,jeep,complete,1,808.099975585938,554.5
F128,on,20,jeep,complete,2,777.299987792969,541.599975585938
F128,on,20,jeep,complete,3,786.5,549.400024414062
F128,on,20,jeep,complete,4,776.299987792969,543.200012207031
F128,on,20,jeep,complete,5,743.700012207031,931
F128,on,20,jeep,complete,6,793.700012207031,561.700012207031
F128,on,20,jeep,complete,7,781,554
F128,on,20,jeep,complete,8,783.599975585938,555.200012207031
F128,on,21,jeep,lower,1,774.599975585938,540.5
F128,on,21,jeep,lower,2,773.900024414062,533.700012207031
F128,on,21,jeep,lower,3,781.099975585938,544.5
F128,on,21,jeep,lower,4,796.400024414062,556
F128,on,21,jeep,lower,5,799.5,568.299987792969
F128,on,21,jeep,lower,6,798.900024414062,563.900024414062
F128,on,21,jeep,lower,7,774.400024414062,549.700012207031
F128,on,21,jeep,lower,8,776.900024414062,555.900024414062
F128,on,22,sportsCar,upper,1,767.099975585938,533.599975585938
F128,on,22,sportsCar,upper,2,NaN,NaN
F128,on,22,sportsCar,upper,3,771.299987792969,548.099975585938
F128,on,22,sportsCar,upper,4,764.099975585938,539.299987792969
F128,on,22,sportsCar,upper,5,768.299987792969,541
F128,on,22,sportsCar,upper,6,768.099975585938,536.200012207031
F128,on,22,sportsCar,upper,7,763.400024414062,537.400024414062
F128,on,22,sportsCar,upper,8,769.400024414062,534.299987792969
F128,on,23,elephant,lower,1,771.900024414062,542.400024414062
F128,on,23,elephant,lower,2,764.299987792969,522.599975585938
F128,on,23,elephant,lower,3,760.900024414062,524.700012207031
F128,on,23,elephant,lower,4,760.599975585938,529.400024414062
F128,on,23,elephant,lower,5,768.5,543.799987792969
F128,on,23,elephant,lower,6,771.700012207031,539.599975585938
F128,on,23,elephant,lower,7,766.5,536.400024414062
F128,on,23,elephant,lower,8,771.200012207031,545.599975585938
F128,on,24,teapot,lower,1,796.200012207031,534.599975585938
F128,on,24,teapot,lower,2,781.900024414062,527.099975585938
F128,on,24,teapot,lower,3,781.599975585938,533.599975585938
F128,on,24,teapot,lower,4,784.5,532.5
F128,on,24,teapot,lower,5,781.400024414062,543
F128,on,24,teapot,lower,6,784.700012207031,540.299987792969
F128,on,24,teapot,lower,7,780,549.799987792969
F128,on,24,teapot,lower,8,778.900024414062,551.599975585938
F131,off,1,hare,upper,1,778,599.599975585938
F131,off,1,hare,upper,2,786.599975585938,606.099975585938
F131,off,1,hare,upper,3,784.5,609.400024414062
F131,off,1,hare,upper,4,791,610.900024414062
F131,off,1,hare,upper,5,792.900024414062,611.5
F131,off,1,hare,upper,6,796.099975585938,609.400024414062
F131,off,1,hare,upper,7,789.400024414062,607.799987792969
F131,off,1,hare,upper,8,793.5,607
F131,off,2,jeep,upper,1,773.099975585938,608.400024414062
F131,off,2,jeep,upper,2,783.900024414062,605.400024414062
F131,off,2,jeep,upper,3,784.599975585938,601.799987792969
F131,off,2,jeep,upper,4,782,607.299987792969
F131,off,2,jeep,upper,5,778.599975585938,600.400024414062
F131,off,2,jeep,upper,6,778.200012207031,598.900024414062
F131,off,2,jeep,upper,7,777,599.099975585938
F131,off,2,jeep,upper,8,773.5,603.5
F131,off,3,bison,lower,1,775.5,606.400024414062
F131,off,3,bison,lower,2,776.200012207031,612.700012207031
F131,off,3,bison,lower,3,779.799987792969,609.700012207031
F131,off,3,bison,lower,4,774.5,612.700012207031
F131,off,3,bison,lower,5,777.200012207031,609.099975585938
F131,off,3,bison,lower,6,774.099975585938,604.799987792969
F131,off,3,bison,lower,7,776.200012207031,598.599975585938
F131,off,3,bison,lower,8,784.099975585938,599.099975585938
F131,off,4,lamp,lower,1,775,619.400024414062
F131,off,4,lamp,lower,2,781.299987792969,605.299987792969
F131,off,4,lamp,lower,3,775.400024414062,602
F131,off,4,lamp,lower,4,773.900024414062,600.099975585938
F131,off,4,lamp,lower,5,773.700012207031,595.700012207031
F131,off,4,lamp,lower,6,777.700012207031,591.900024414062
F131,off,4,lamp,lower,7,780,588.599975585938
F131,off,4,lamp,lower,8,778.299987792969,587.799987792969
F131,off,5,sportsCar,lower,1,779.700012207031,599.400024414062
F131,off,5,sportsCar,lower,2,780.400024414062,595.099975585938
F131,off,5,sportsCar,lower,3,778,594.700012207031
F131,off,5,sportsCar,lower,4,776.599975585938,599
F131,off,5,sportsCar,lower,5,785.5,604.200012207031
F131,off,5,sportsCar,lower,6,782,608.599975585938
F131,off,5,sportsCar,lower,7,785.400024414062,605.099975585938
F131,off,5,sportsCar,lower,8,785.900024414062,605.799987792969
F131,off,6,jeep,complete,1,771.5,617.400024414062
F131,off,6,jeep,complete,2,771.799987792969,604.599975585938
F131,off,6,jeep,complete,3,773.700012207031,605.299987792969
F131,off,6,jeep,complete,4,778.5,609.400024414062
F131,off,6,jeep,complete,5,778.400024414062,609.5
F131,off,6,jeep,complete,6,775,610.400024414062
F131,off,6,jeep,complete,7,777.900024414062,608.099975585938
F131,off,6,jeep,complete,8,780.900024414062,614.599975585938
F131,off,7,bison,complete,1,778.599975585938,614.900024414062
F131,off,7,bison,complete,2,777.299987792969,616
F131,off,7,bison,complete,3,779.5,619.5
F131,off,7,bison,complete,4,781.200012207031,612.599975585938
F131,off,7,bison,complete,5,781.700012207031,608
F131,off,7,bison,complete,6,780.799987792969,607.400024414062
F131,off,7,bison,complete,7,785,607.200012207031
F131,off,7,bison,complete,8,778.099975585938,602.099975585938
F131,off,8,bear,lower,1,771.700012207031,607.200012207031
F131,off,8,bear,lower,2,775.799987792969,609.799987792969
F131,off,8,bear,lower,3,772,607.099975585938
F131,off,8,bear,lower,4,772,599.400024414062
F131,off,8,bear,lower,5,771,596.099975585938
F131,off,8,bear,lower,6,770.400024414062,591.900024414062
F131,off,8,bear,lower,7,772,590.799987792969
F131,off,8,bear,lower,8,770.299987792969,586.799987792969
F131,off,9,elephant,lower,1,771.5,604.799987792969
F131,off,9,elephant,lower,2,776.099975585938,597.5
F131,off,9,elephant,lower,3,777.200012207031,602.700012207031
F131,off,9,elephant,lower,4,775.200012207031,600.5
F131,off,9,elephant,lower,5,781,598
F131,off,9,elephant,lower,6,773.299987792969,596
F131,off,9,elephant,lower,7,777.5,596.700012207031
F131,off,9,elephant,lower,8,778.5,594.599975585938
F131,off,10,bear,complete,1,373.100006103516,1164.19995117188
F131,off,10,bear,complete,2,782,609.900024414062
F131,off,10,bear,complete,3,781.599975585938,608.400024414062
F131,off,10,bear,complete,4,785.700012207031,611.5
F131,off,10,bear,complete,5,783.599975585938,606.799987792969
F131,off,10,bear,complete,6,780.400024414062,603.599975585938
F131,off,10,bear,complete,7,774.900024414062,601.099975585938
F131,off,10,bear,complete,8,782.900024414062,600.200012207031
F131,off,11,lamp,upper,1,772.400024414062,600.599975585938
F131,off,11,lamp,upper,2,779.5,602.200012207031
F131,off,11,lamp,upper,3,777,599.299987792969
F131,off,11,lamp,upper,4,779.900024414062,598.599975585938
F131,off,11,lamp,upper,5,780.099975585938,596.700012207031
F131,off,11,lamp,upper,6,774.299987792969,596.599975585938
F131,off,11,lamp,upper,7,771.700012207031,596.400024414062
F131,off,11,lamp,upper,8,776.799987792969,595
F131,off,12,sportsCar,complete,1,783.700012207031,606.400024414062
F131,off,12,sportsCar,complete,2,776.799987792969,606.099975585938
F131,off,12,sportsCar,complete,3,774.200012207031,606.5
F131,off,12,sportsCar,complete,4,775.099975585938,599.099975585938
F131,off,12,sportsCar,complete,5,772.099975585938,595.099975585938
F131,off,12,sportsCar,complete,6,770,595.200012207031
F131,off,12,sportsCar,complete,7,770.700012207031,595.599975585938
F131,off,12,sportsCar,complete,8,773.900024414062,592.400024414062
F131,off,13,elephant,upper,1,786.099975585938,600.299987792969
F131,off,13,elephant,upper,2,778.5,599.700012207031
F131,off,13,elephant,upper,3,776.099975585938,599.400024414062
F131,off,13,elephant,upper,4,782.099975585938,594.400024414062
F131,off,13,elephant,upper,5,784.200012207031,590.700012207031
F131,off,13,elephant,upper,6,782.5,592.299987792969
F131,off,13,elephant,upper,7,780.5,592.700012207031
F131,off,13,elephant,upper,8,782.400024414062,591.200012207031
F131,off,14,jeep,lower,1,784.200012207031,607.599975585938
F131,off,14,jeep,lower,2,781.700012207031,606.299987792969
F131,off,14,jeep,lower,3,782.5,596
F131,off,14,jeep,lower,4,781.599975585938,605.400024414062
F131,off,14,jeep,lower,5,779.900024414062,605.200012207031
F131,off,14,jeep,lower,6,774.799987792969,601.599975585938
F131,off,14,jeep,lower,7,776,602.799987792969
F131,off,14,jeep,lower,8,772.700012207031,603.200012207031
F131,off,15,bear,upper,1,777.799987792969,634.099975585938
F131,off,15,bear,upper,2,787.799987792969,609.700012207031
F131,off,15,bear,upper,3,780.5,601.700012207031
F131,off,15,bear,upper,4,773.599975585938,605.400024414062
F131,off,15,bear,upper,5,774.299987792969,600.799987792969
F131,off,15,bear,upper,6,778.799987792969,599.900024414062
F131,off,15,bear,upper,7,777,600.799987792969
F131,off,15,bear,upper,8,780.799987792969,604.599975585938
F131,off,16,bison,upper,1,776.900024414062,610.799987792969
F131,off,16,bison,upper,2,780.599975585938,606.599975585938
F131,off,16,bison,upper,3,780.200012207031,598.799987792969
F131,off,16,bison,upper,4,779.5,598.5
F131,off,16,bison,upper,5,776.599975585938,595.599975585938
F131,off,16,bison,upper,6,776.900024414062,595.900024414062
F131,off,16,bison,upper,7,785.599975585938,601.700012207031
F131,off,16,bison,upper,8,783.299987792969,605.200012207031
F131,off,17,sportsCar,upper,1,778.700012207031,603.200012207031
F131,off,17,sportsCar,upper,2,776.5,594.400024414062
F131,off,17,sportsCar,upper,3,774,598.599975585938
F131,off,17,sportsCar,upper,4,778.299987792969,592.799987792969
F131,off,17,sportsCar,upper,5,778.5,592.700012207031
F131,off,17,sportsCar,upper,6,774.400024414062,595.400024414062
F131,off,17,sportsCar,upper,7,777.5,592.099975585938
F131,off,17,sportsCar,upper,8,775.599975585938,590.400024414062
F131,off,18,hare,complete,1,778,613.700012207031
F131,off,18,hare,complete,2,782.799987792969,605.200012207031
F131,off,18,hare,complete,3,781.5,600.099975585938
F131,off,18,hare,complete,4,785,603.299987792969
F131,off,18,hare,complete,5,782.599975585938,610.5
F131,off,18,hare,complete,6,788,607.299987792969
F131,off,18,hare,complete,7,782.599975585938,608.299987792969
F131,off,18,hare,complete,8,778.799987792969,602.400024414062
F131,off,19,hare,lower,1,775.400024414062,617.299987792969
F131,off,19,hare,lower,2,773.5,608.900024414062
F131,off,19,hare,lower,3,776.299987792969,614
F131,off,19,hare,lower,4,773.5,610.099975585938
F131,off,19,hare,lower,5,773,601.700012207031
F131,off,19,hare,lower,6,766.299987792969,598.200012207031
F131,off,19,hare,lower,7,777.299987792969,601.200012207031
F131,off,19,hare,lower,8,777.200012207031,608.400024414062
F131,off,20,lamp,complete,1,779.400024414062,610.400024414062
F131,off,20,lamp,complete,2,774.200012207031,607.799987792969
F131,off,20,lamp,complete,3,775.200012207031,608.200012207031
F131,off,20,lamp,complete,4,774.400024414062,602.599975585938
F131,off,20,lamp,complete,5,769.5,603.5
F131,off,20,lamp,complete,6,765.5,606.799987792969
F131,off,20,lamp,complete,7,768.5,602.599975585938
F131,off,20,lamp,complete,8,768.400024414062,601.299987792969
F131,off,21,teapot,upper,1,780.5,621.5
F131,off,21,teapot,upper,2,772.400024414062,613.799987792969
F131,off,21,teapot,upper,3,773.299987792969,614.400024414062
F131,off,21,teapot,upper,4,775,614.5
F131,off,21,teapot,upper,5,772.599975585938,617.200012207031
F131,off,21,teapot,upper,6,773,614.299987792969
F131,off,21,teapot,upper,7,773.299987792969,608.900024414062
F131,off,21,teapot,upper,8,777,610.799987792969
F131,off,22,teapot,lower,1,764.700012207031,600.400024414062
F131,off,22,teapot,lower,2,767.5,606.400024414062
F131,off,22,teapot,lower,3,772.799987792969,602.700012207031
F131,off,22,teapot,lower,4,776.099975585938,601.200012207031
F131,off,22,teapot,lower,5,768.900024414062,602.400024414062
F131,off,22,teapot,lower,6,772,604.900024414062
F131,off,22,teapot,lower,7,772.900024414062,608.400024414062
F131,off,22,teapot,lower,8,778,602
F131,off,23,elephant,complete,1,786.900024414062,613.099975585938
F131,off,23,elephant,complete,2,780.299987792969,606.900024414062
F131,off,23,elephant,complete,3,768.5,599.799987792969
F131,off,23,elephant,complete,4,775.099975585938,597.900024414062
F131,off,23,elephant,complete,5,768,605.400024414062
F131,off,23,elephant,complete,6,771.900024414062,603.799987792969
F131,off,23,elephant,complete,7,777.799987792969,602.299987792969
F131,off,23,elephant,complete,8,774.200012207031,600.200012207031
F131,off,24,teapot,complete,1,780.400024414062,600.599975585938
F131,off,24,teapot,complete,2,777.900024414062,608.299987792969
F131,off,24,teapot,complete,3,768.299987792969,610.200012207031
F131,off,24,teapot,complete,4,773.200012207031,604.700012207031
F131,off,24,teapot,complete,5,770.299987792969,600.400024414062
F131,off,24,teapot,complete,6,773,598.299987792969
F131,off,24,teapot,complete,7,775.099975585938,597.799987792969
F131,off,24,teapot,complete,8,775.099975585938,599.099975585938
F131,on,1,bear,upper,1,727.799987792969,545.299987792969
F131,on,1,bear,upper,2,721.299987792969,531.200012207031
F131,on,1,bear,upper,3,722.400024414062,532.5
F131,on,1,bear,upper,4,718.900024414062,628.599975585938
F131,on,1,bear,upper,5,736.900024414062,570.5
F131,on,1,bear,upper,6,736.799987792969,555.799987792969
F131,on,1,bear,upper,7,749.200012207031,543.400024414062
F131,on,1,bear,upper,8,718.799987792969,620.099975585938
F131,on,2,jeep,lower,1,748.599975585938,536
F131,on,2,jeep,lower,2,746.400024414062,538.299987792969
F131,on,2,jeep,lower,3,772.900024414062,681.200012207031
F131,on,2,jeep,lower,4,763.099975585938,566.700012207031
F131,on,2,jeep,lower,5,763.099975585938,538.099975585938
F131,on,2,jeep,lower,6,744.599975585938,534.099975585938
F131,on,2,jeep,lower,7,734.900024414062,542.900024414062
F131,on,2,jeep,lower,8,737.599975585938,546.5
F131,on,3,jeep,complete,1,741.5,570.799987792969
F131,on,3,jeep,complete,2,748.099975585938,591.5
F131,on,3,jeep,complete,3,737.299987792969,592.799987792969
F131,on,3,jeep,complete,4,729.200012207031,767.299987792969
F131,on,3,jeep,complete,5,720.599975585938,649.799987792969
F131,on,3,jeep,complete,6,731.900024414062,586.799987792969
F131,on,3,jeep,complete,7,716,548.099975585938
F131,on,3,jeep,complete,8,728.099975585938,556.200012207031
F131,on,4,hare,lower,1,730.799987792969,569.599975585938
F131,on,4,hare,lower,2,713.900024414062,582.5
F131,on,4,hare,lower,3,725.5,587
F131,on,4,hare,lower,4,737,576.700012207031
F131,on,4,hare,lower,5,735.700012207031,562.599975585938
F131,on,4,hare,lower,6,723.599975585938,558.200012207031
F131,on,4,hare,lower,7,713.599975585938,553.400024414062
F131,on,4,hare,lower,8,688.099975585938,714.799987792969
F131,on,5,jeep,upper,1,731.5,567.5
F131,on,5,jeep,upper,2,728.200012207031,570.099975585938
F131,on,5,jeep,upper,3,728.200012207031,571.700012207031
F131,on,5,jeep,upper,4,719.299987792969,578.700012207031
F131,on,5,jeep,upper,5,715.599975585938,589.599975585938
F131,on,5,jeep,upper,6,723.299987792969,550
F131,on,5,jeep,upper,7,713.200012207031,555.700012207031
F131,on,5,jeep,upper,8,712,583.400024414062
F131,on,6,bison,lower,1,688.5,527.299987792969
F131,on,6,bison,lower,2,696.599975585938,540.900024414062
F131,on,6,bison,lower,3,718.200012207031,554.599975585938
F131,on,6,bison,lower,4,649.400024414062,759.599975585938
F131,on,6,bison,lower,5,707.599975585938,577
F131,on,6,bison,lower,6,713.299987792969,532.400024414062
F131,on,6,bison,lower,7,705.900024414062,533.900024414062
F131,on,6,bison,lower,8,711,552.700012207031
F131,on,7,hare,upper,1,718.5,589.799987792969
F131,on,7,hare,upper,2,728.400024414062,571.099975585938
F131,on,7,hare,upper,3,726.5,560.099975585938
F131,on,7,hare,upper,4,724.400024414062,551.700012207031
F131,on,7,hare,upper,5,732.799987792969,562.599975585938
F131,on,7,hare,upper,6,704.700012207031,671.5
F131,on,7,hare,upper,7,708.900024414062,608.099975585938
F131,on,7,hare,upper,8,721.700012207031,579.299987792969
F131,on,8,elephant,upper,1,702.200012207031,560.299987792969
F131,on,8,elephant,upper,2,704.5,574.5
F131,on,8,elephant,upper,3,708.299987792969,571.5
F131,on,8,elephant,upper,4,655.299987792969,688.599975585938
F131,on,8,elephant,upper,5,712.400024414062,567
F131,on,8,elephant,upper,6,712.599975585938,556
F131,on,8,elephant,upper,7,695.799987792969,529.799987792969
F131,on,8,elephant,upper,8,702.700012207031,531.700012207031
F131,on,9,bear,complete,1,686.299987792969,535.799987792969
F131,on,9,bear,complete,2,NaN,NaN
F131,on,9,bear,complete,3,707.200012207031,615.5
F131,on,9,bear,complete,4,720.900024414062,564.400024414062
F131,on,9,bear,complete,5,713,547.400024414062
F131,on,9,bear,complete,6,717.599975585938,565.799987792969
F131,on,9,bear,complete,7,717.200012207031,551.200012207031
F131,on,9,bear,complete,8,694.599975585938,521.5
F131,on,10,lamp,upper,1,576.599975585938,605.099975585938
F131,on,10,lamp,upper,2,688.299987792969,508.700012207031
F131,on,10,lamp,upper,3,685.400024414062,563.5
F131,on,10,lamp,upper,4,702,560.599975585938
F131,on,10,lamp,upper,5,707.700012207031,552
F131,on,10,lamp,upper,6,687.599975585938,656.5
F131,on,10,lamp,upper,7,700.400024414062,591.900024414062
F131,on,10,lamp,upper,8,711,589.700012207031
F131,on,11,teapot,lower,1,682.799987792969,510
F131,on,11,teapot,lower,2,685.099975585938,519.700012207031
F131,on,11,teapot,lower,3,691.900024414062,524.799987792969
F131,on,11,teapot,lower,4,642.599975585938,638.099975585938
F131,on,11,teapot,lower,5,686.5,568.5
F131,on,11,teapot,lower,6,697.200012207031,551.599975585938
F131,on,11,teapot,lower,7,NaN,NaN
F131,on,11,teapot,lower,8,687.299987792969,644.599975585938
F131,on,12,lamp,complete,1,724.900024414062,564.799987792969
F131,on,12,lamp,complete,2,654.900024414062,777.5
F131,on,12,lamp,complete,3,727.400024414062,601
F131,on,12,lamp,complete,4,704.400024414062,671.900024414062
F131,on,12,lamp,complete,5,727.099975585938,584.299987792969
F131,on,12,lamp,complete,6,720.900024414062,575.299987792969
F131,on,12,lamp,complete,7,717.900024414062,589.700012207031
F131,on,12,lamp,complete,8,711.900024414062,597.400024414062
F131,on,13,teapot,complete,1,709.200012207031,579.200012207031
F131,on,13,teapot,complete,2,NaN,NaN
F131,on,13,teapot,complete,3,728.099975585938,631.799987792969
F131,on,13,teapot,complete,4,751.200012207031,572.400024414062
F131,on,13,teapot,complete,5,717.299987792969,582.900024414062
F131,on,13,teapot,complete,6,NaN,NaN
F131,on,13,teapot,complete,7,720.099975585938,589
F131,on,13,teapot,complete,8,726,582.700012207031
F131,on,14,sportsCar,complete,1,679,520
F131,on,14,sportsCar,complete,2,681,527
F131,on,14,sportsCar,complete,3,NaN,NaN
F131,on,14,sportsCar,complete,4,697.200012207031,573.599975585938
F131,on,14,sportsCar,complete,5,NaN,NaN
F131,on,14,sportsCar,complete,6,712.900024414062,560.799987792969
F131,on,14,sportsCar,complete,7,708.700012207031,536
F131,on,14,sportsCar,complete,8,697.400024414062,520.700012207031
F131,on,15,teapot,upper,1,741,707.5
F131,on,15,teapot,upper,2,740.400024414062,557
F131,on,15,teapot,upper,3,749.700012207031,548
F131,on,15,teapot,upper,4,738,549.900024414062
F131,on,15,teapot,upper,5,728.5,535.799987792969
F131,on,15,teapot,upper,6,716.799987792969,502.100006103516
F131,on,15,teapot,upper,7,NaN,NaN
F131,on,15,teapot,upper,8,713.200012207031,515.900024414062
F131,on,16,sportsCar,lower,1,718.099975585938,591.900024414062
F131,on,16,sportsCar,lower,2,727.299987792969,555.400024414062
F131,on,16,sportsCar,lower,3,707.5,657.400024414062
F131,on,16,sportsCar,lower,4,701.900024414062,671
F131,on,16,sportsCar,lower,5,720.799987792969,532.099975585938
F131,on,16,sportsCar,lower,6,713.900024414062,571.299987792969
F131,on,16,sportsCar,lower,7,709,553.599975585938
F131,on,16,sportsCar,lower,8,721.599975585938,526.099975585938
F131,on,17,sportsCar,upper,1,718.400024414062,557.700012207031
F131,on,17,sportsCar,upper,2,718.5,552.5
F131,on,17,sportsCar,upper,3,722.299987792969,537.799987792969
F131,on,17,sportsCar,upper,4,703.799987792969,570.400024414062
F131,on,17,sportsCar,upper,5,728.799987792969,554.900024414062
F131,on,17,sportsCar,upper,6,727.599975585938,542.5
F131,on,17,sportsCar,upper,7,727.900024414062,549.400024414062
